video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"9Dfkx9vEPw0","[블랙 위도우] 티저 예고편","2019-12-03T09:19:02.000Z","UCSB5FOwUVnAhGo_o99IhxYA","MarvelKorea","24","19.03.12","마블-블랙위도우-마블예고편-티저예고편-marvel-blackwidow-마블ost-마블영상-마블명장면-마블트레일러-마블영화-어벤져스-marvelkorea-marvel trailer-marvel blackwidow-마블 블랙위도우-블랙위도우 예고편-블랙위도우 액션씬","135797","4277","43","846","https://i.ytimg.com/vi/9Dfkx9vEPw0/default.jpg","False","False","감춰진 히어로의 이야기가 드러나는 순간[블랙 위도우] 티저 예고편 최초공개!#마블 #블랙위도우 #2020대개봉"
"LHUAmHYOXFM","아마두 (Feat. 우원재, 김효은, 넉살, Huckleberry P) - 다모임 [DF LIVE] / 염따 딥플로우 팔로알토 사이먼도미닉 더콰이엇","2019-12-03T09:00:04.000Z","UCviI9lzTe2pkxJ9M2ArA7WQ","dingo freestyle","10","19.03.12","dingofreestyle-dingo-freestyle-df-딩프-힙합-HipHop-랩퍼-싸이퍼-랩라이브-쇼미더머니-고등래퍼-딩고프리스타일-다모임-아마두-염따-더콰이엇-싸이먼도미닉-팔로알토-넉살-딥플로우-우원재-김효은","663985","30255","278","6271","https://i.ytimg.com/vi/LHUAmHYOXFM/default.jpg","False","False","😇아마두 (feat.우원재, 김효은, 넉살, Huckleberry P) - DAMOIM x Dingo😇멜론 : http://kko.to/3qsgrr70B지니 : http://genie.co.kr/O8HBE2플로 : http://flomuz.io/s/b.Dv0rl벅스 : https://m.bugs.co.kr/track/31773096아마두 (Feat. 우원재, 김효은, 넉살, Huckleberry P) - 다모임 [DF LIVE]#다모임 #아마두 #DAMOIM#딩고프리스타일 #DingoFreestyle ★딩고 프리스타일 구독하기 click https://www.youtube.com/user/nunnaamo?sub_confirmation=1 힙합 좀 즐길 줄 아는 사람이라면 지금 바로 딩고 프리스타일 구독하기!  ★이번 주 BEST :: https://www.youtube.com/watch?v=qXyfxIpcGT4 ↘DF LIVE :: 스웨그 넘치는 라이브 https://www.youtube.com/playlist?list=PLCzi3FapEEFD-sv6mo1f406K8E0d4TuTG ↘DF INTERVIEW :: 힙합퍼들의 리얼 인터뷰 https://www.youtube.com/playlist?list=PLCzi3FapEEFCKNILJwcWSxPu9k4jXVtEn  ★딩고 뮤직 구독하기 click https://www.youtube.com/channel/UCtCiO5t2voB14CmZKTkIzPQ?sub_confirmation=1 ★일소라 구독하기 click https://www.youtube.com/channel/UCAbd8xHBGObktNG6F4GeChA?sub_confirmation=1"
"HUzF9an2uQM","[알릴레오 라이브 9회] 고래는 알고있다 (19.12.03)","2019-12-03T11:13:12.000Z","UCJS9VvReVkplPwCIbxnbsjQ","사람사는세상노무현재단","25","19.03.12","[none]","336758","47859","774","2119","https://i.ytimg.com/vi/HUzF9an2uQM/default.jpg","False","False","#유시민의알릴레오라이브 #화요일저녁6시 #황운하대전지방경찰청장노무현재단은 후원회원 한분 한분이 보내주시는 소중한 후원금으로 운영됩니다. 여러분의 후원이 세상을 바꾸고, 대한민국의 미래를 만들어갑니다.　 ◎ 사람사는세상 노무현재단 공식 SNS홈페이지  http://www.knowhow.or.kr후원안내  1688-0523페이스북 https://www.facebook.com/rmoohyun인스타그램 https://www.instagram.com/rohmoohyunfoundation유튜브 https://www.youtube.com/c/사람사는세상노무현재단트위터 https://twitter.com/RohFoundation노무현사료관 http://archives.knowhow.or.kr"
"8iJy3RHdEd4","겨울왕국2 ost 노래 모음 🎅🎄⛄ Frozen 2 OST soundtrack [1시간연속재생 ]","2019-12-03T07:08:48.000Z","UCpS4_lcap-K-x7DkHbUEfbw","음악 외국: 외국노래","10","19.03.12","겨울왕국-겨울왕국2-겨울왕국2 ost-노래 모음-겨울왕국2 ost 노래 모음-Frozen-Frozen 2-Frozen 2 OST-Frozen 2 OST soundtrack","90868","1177","55","250","https://i.ytimg.com/vi/8iJy3RHdEd4/default.jpg","False","False","겨울왕국2 ost 노래 모음 🎅🎄⛄ Frozen 2 OST soundtrack [1시간연속재생 ]겨울왕국2 ost 노래 모음 - Frozen 2 OST soundtrack [1시간연속재생 ]구독과 좋아요 부탁드립니다#겨울왕국2, #겨울왕국"
"EkXemgTafE4","檢, 서초경찰서 전격 압수수색…휴대전화·유서 확보 | 뉴스A","2019-12-02T12:17:34.000Z","UCfq4V1DAuaojnr2ryvWNysw","채널A 뉴스","25","19.03.12","채널A-채널A 뉴스-채널A NEWS","453441","16870","5758","7591","https://i.ytimg.com/vi/EkXemgTafE4/default.jpg","False","False","수사관의 휴대폰 검찰이 방금 전 서초경찰서를 압수수색해 어제 숨진 전 청와대 특별감찰반 소속 검찰 수사관의 휴대전화를 확보했습니다.이 수사관은 이른바 백원우팀 소속으로 지난해 울산시장 선거에 개입했는지, 검찰 조사를 앞두고 극단적인 선택을 했었지요.검찰은 이례적으로 신속하게 극단적인 선택의 그 이유를 밝히는 수사에 착수했습니다.이 수사관은 최근 동료들에게 심적 고통을 호소하며 청와대 사람들이 연락해 괴롭다고 말했다고 합니다.먼저 이동재 기자입니다.[리포트]청와대의 선거개입 의혹을 수사 중인 서울중앙지검 공공수사2부는 오늘 오후 서초경찰서를 압수수색했습니다.어제 서초경찰서 관내인 서초동에서 극단적 선택을 한 A 수사관의 휴대전화와 유서를 확보하기 위한 겁니다.A 수사관은 이른바 '백원우팀'에서 활동한 정황이 포착됐습니다.휴대전화 안에 청와대의 증거인멸 시도와 하명 수사 의혹을 확인할 핵심 증거가 담겼을 수 있다는 게검찰의 판단입니다.청와대의 하명 수사를 한 의혹으로 검찰 수사를 받고 있는 경찰이, 증거자료를 보관해선 안 된다는 의미입니다.경찰 관계자는 검찰이 숨겨야하는 것이 있는 건 아닌지 의심스럽다면서 압수수색에 불만을 표시했습니다.A 수사관은 최근 가까운 동료들에게 청와대에서 연락이 와 괴롭다고 말한 것으로 알려졌습니다.검찰이 유재수 전 부산시 경제부시장 감찰 무마 의혹과 김기현 전 울산시장 표적 수사 의혹 수사를 본격적으로 시작한 이후, A 수사관은 청와대 관계자에게서 여러 차례 전화를 받은 것으로 전해졌습니다.검찰은 A 수사관 휴대전화 통화기록과 녹음파일 등을 신속하게 분석하기로 했습니다.채널A 뉴스 이동재입니다.move@donga.com영상취재 : 김명철영상편집 : 배시열▷ 공식 홈페이지 http://www.ichannela.com▷ 공식 페이스북 https://www.facebook.com/channelanews▷ 공식 유튜브 https://www.youtube.com/tvchanews"
"cGgNUrSRuHQ","A수사관 빈소 찾은 김조원  민정수석, 뜻밖의 발언! (진성호의 융단폭격)","2019-12-03T12:05:40.000Z","UC-ORGzN6c-OZyCw9YAYNjkA","진성호방송","22","19.03.12","진성호-진성호의 직설-진성호방송-진성호의 융단폭격-진성호TV","338914","25382","943","690","https://i.ytimg.com/vi/cGgNUrSRuHQ/default.jpg","False","False","청와대 민정수석"
"GPIrxhC5d5w","1) 검찰발 단독 기사의 비밀 - PD수첩 '검찰 기자단' (12월3일 화 밤11시10분 방송)","2019-12-03T14:35:36.000Z","UCawCv9kO2UXbTtsK4EammRQ","MBC PD수첩","25","19.03.12","PD수첩-시사교양-시교-시사-고발-MBC-뉴스-뉴스룸-백분토론-이슈-사회문제-검찰-기자-출입처-검찰기자단-받아쓰기-법조기자-피의사실공표-차장검사-출입기자단","42514","6701","51","500","https://i.ytimg.com/vi/GPIrxhC5d5w/default.jpg","False","False","✔시대의 정직한 목격자, MBC PD수첩 (화 밤11시10분)✔PD수첩 본방을 놓쳤다면? 클립 영상으로 핵심을!PD수첩 유튜브 공식계정 https://goo.gl/9tgdwM✔PD수첩 본방을 다시보고 싶다면?- iMBC ☞☞☞ http://www.imbc.com/broad/tv/culture/pd/vod/- WAVVE ☞☞☞ https://www.wavve.com/player/vod?page=1&programid=M_1000836100000100000#PD수첩 #검찰 #기자 #출입처 #검찰기자단 #받아쓰기 #법조기자 #피의사실공표 #차장검사 #출입기자단"
"R82idBmy-Ag","영국 중딩이 한국 미용실에서 변신한 거 실화냐?!  영국 중딩의 한국 여행 즐기기 시리즈 21편!","2019-12-03T09:05:31.000Z","UC3sVRlvglIebwSpVGCMB--w","에밀튜브 - EmilTUBE","22","19.03.12","영국 삼총사 시리즈! British Trio Series-영국 요리사의 한국 음식 투어-영국 엄마의 한국 투어 첫날! British Mum's Korean tour-영국 중딩의 한국 여행 즐기기 시리즈-영국 중딩의 한국 여행 즐기기 시리즈 예고편!!-영국 중딩이 밥버거를 먹고 보인 반응은?!-영국 중딩의 한국식 중화요리 첫 인상은?!-한국 피자를 처음 보고 깜놀한 영국중딩?!-전이란 걸 처음 만난 영국 중딩!?-한국 휴게소 음식을 먹어보고 깜놀한 영국중딩의 반응?!-영국이모와 비싼 한국 소고기덮밥의 첫 만남?!-영국 중딩이 한국 과일과 한과를 본 첫 인상?!-영국 중딩이 한국 미용실에서 변신한 거 실화냐?!","289751","8920","139","722","https://i.ytimg.com/vi/R82idBmy-Ag/default.jpg","False","False","네! 여러분을 위한 시리즈와 함께 제가 돌아왔습니다! 이번 시리즈에서는 제 사촌 릴리(04년생)와 알리슨 이모께서 함께 하세요! 2주 동안 한국 여행을 다니면서 여름에 한국에서 하는 일들을 즐겼답니다!  릴리가 채식주의자라서 릴리에게 한국 최상의 채소 음식을 소개해 주는 동시에 알리슨 이모께는 한국 최고의 고기 음식을 소개해 드렸어요. 조금 까다로운 일이었지만 그래도 결과는 좋았다고 생각합니다! 아무튼, 여러분들께서 이번 시리즈도 즐겁게 봐주셨으면 좋겠어요! 이제부터 월요일과 목요일, 일주일에 2개 영상이 올라올 것이고, 이번 주 목요일, 9월 12일에 시리즈가 본격적으로 시작합니다! 즐겁게 봐주세요!! 그리고 닉! 이번 시리즈에 카메라맨 돼 줘서 고마워! (@niklas_klabunde)닉의 유튜브 채널 - https://bit.ly/2IrHhIJ미용실 정보 ~ http://naver.me/Gfd22Jx3So!! I'm back with another series for ya'll!! This time I brought my cousin Lily over with her mum Alison! We spent 2 weeks travelling round Korea and doing summer related Korean things! As Lily is vegetarian I wanted to introduce her to Korean vegetarian cuisine while also letting Alison try some of Korea's best meat dishes too. It was a bit of a challenge.. But I think it worked out fine!! Anyway, I hope you all enjoy the series! There will be 2 episodes every week (Monday and Thursdays) and the series starts this week Thursday! (12th September). Enjoy! Also a big thanks to Nik for helping film the series! (@niklas_klabunde)Nik's YouTube Channel - https://bit.ly/2IrHhIJ구독!!: https://goo.gl/Kjj25ASubscribe!!: https://goo.gl/Kjj25A에밀 인스타: emiltubeMy Insta: emiltube섭외 문의: emilpriceteacher@gmail.comAll Business Enquires: emilpriceteacher@gmail.com우리 자막 제공자 - 올빼미항공Translator - Owl Aviation에밀튜브 자막 만들기 - https://goo.gl/uR549v(되게 감사하겠습니다 ㅠㅠ)Help out with subtitles - https://goo.gl/uR549v음악/Music:Explain Why It Broke Down - Daniel Gunnarsson#영국중딩시리즈 #21편 #뷰티"
"1Kejtq8qgTQ","그 사무실 비밀번호 모르는데... 어떻게 들어갔나? [민영삼의 열라열나]","2019-12-03T09:06:52.000Z","UCxuf3GXK290vcpFW0lxm0Uw","이봉규TV","24","19.03.12","이봉규-이봉규TV-민영삼-열라열나-민영삼의 열라열나","279935","24995","810","719","https://i.ytimg.com/vi/1Kejtq8qgTQ/default.jpg","False","False","그 사무실 비밀번호 모르는데... 어떻게 들어갔나? [민영삼의 열라열나]출연 : 민영삼이봉규 TV 후원계좌신한은행 110-494-556972[페이스북]https://www.facebook.com/fridayhappy1[네이버 카페]http://cafe.naver.com/bongkyuleetv[네이버 블로그]https://blog.naver.com/2018bong'구독'과 '알림'을 통해 많은 관심 부탁드립니다.※ 본 영상의 모든 저작권은 ‘이봉규 TV’ 에 있습니다.　 무단으로 수정, 게시, 불펌을 금합니다."
"4pUa2_xsRCg","체험! 연습실 현장📹 | EXO OBSESSION LOG","2019-12-03T11:00:01.000Z","UCzCedBCSSltI1TFd3bKyN6g","EXO","10","19.03.12","EXO-OBSESSION-EXO OBSESSION LOG-체험 연습실 현장-연습실-PRACTICE ROOM-DANCE PRACTICE-옵세션-수호-카이-찬열-백현-세훈-첸-SUHO-KAI-CHANYEOL-BAEKHYUN-SEHUN-CHEN","1196819","226082","460","8416","https://i.ytimg.com/vi/4pUa2_xsRCg/default.jpg","False","False","Once 'Obsession' MV reaches 40M views, dance practice video will be out!'Obsession' 뮤직비디오 4천만뷰 돌파 시, 안무 영상이 공개됩니다!EXO 'Obsession' MV 🎥 https://youtu.be/uxmP4b2a0uYListen and download on your favorite platform: http://smarturl.it/EXO_OBSESSIONEXO Officialhttp://exo.smtown.comhttp://www.youtube.com/weareoneEXOhttp://www.facebook.com/weareoneEXOhttp://www.instagram.com/weareone.exohttp://twitter.com/weareoneEXO#EXO #엑소 #Obsession"
