video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"JbvC12Gjq2w","КОКЛЯЕВ. Полная запись боя с Емельяненко / Слова после поединка","2019-11-30T00:43:54.000Z","UCc2UzuPHYQytHnsZXo0xkVQ","GoB Channel","17","19.01.12","полная|полный|запись|бой|видео|нокдаун|нокаут|слова после|михаил|кокляев|александр|емельяненко|федор|бокс|мма|тренировка|результат|итог|битва взглядов|взвешивание|рост|вес|возраст|гоб|gob|gob channel|харитонов|стебет|смеется|прикол|открытая|спарринг|подготовка|финал|обзор|лучшие моменты|сарычев|маланичев|офигели|удивил|лицом к лицу|показал|жест|сильные|слова|после боя|до боя|жесткие|приколы|треш ток|трансформация|слова перед боем|финальные|последние|раздевалка","3803242","51992","10503","17577","https://i.ytimg.com/vi/JbvC12Gjq2w/default.jpg","False","False","Полный бой Михаила Кокляева и Александра Емельяненко. Слова Михаила после поединка.Официальное видео боя на канале РЕН ТВ https://www.youtube.com/watch?v=QwGxt2UwKtM&list=PLLEMRZtstflUBiJr0f07TnjHKz58bLvZC&index=1  Впервые на канале? Подписывайтесь! https://bit.ly/2D4fmhKАндрей Луценко https://www.instagram.com/andrii_gob_lutsenko/Михаил Кокляев https://www.instagram.com/koklyaev_mikhail/Александр Емельяненко https://www.instagram.com/alexemelyanenko/По вопросам сотрудничества - genobodytbchannel@gmail.comvk.com/gobcommercialСообщество в ВК https://vk.com/gob_channelСпасибо за ваши комментарии - они помогают мне развивать проект. Подписывайтесь на канал - и включайте оповещения о выходе новых выпусков (колокольчик)."
"Z8PZEgpKxNo","ПРАВДА или ДЕЙСТВИЕ - Играем ПАРАМИ / Катя Адушкина и Сёма","2019-12-01T09:00:12.000Z","UCiUz8kxpIG1Zb4IoOUcudGQ","Miller Eva","24","19.01.12","евамиллер|xolife|ева|ева миллер|eva miller|катя адушкина|xo life|beauty bomb|миллер|правда или действие|новые участники|дом хо|игра|челлендж|challenge|катя|адушкина|гэри|сема|герман черных","271646","28686","641","1056","https://i.ytimg.com/vi/Z8PZEgpKxNo/default.jpg","False","False","Видео Кати - https://youtu.be/N_FRkX1voqIПродолжение в аккаунте Beauty Bomb - https://instagram.com/beautybomb.russiaКоллекция BFF с декабря во всех магазинах сети Магнит Косметик. В этом видео мы с Катей Адушкиной, Гэри и Сёмой решили устроить вечеринку в доме XO Life. Вместе с новыми ребятами ХО мы классно провели время и поиграли в правду или действие.  ♥ На счет сотрудничества - evamiller.booking@gmail.com✬ХОLIFE - https://youtu.be/KCOMRZ-Nwb8✬ПАБЛИК ХОLIFE - https://vk.com/xolifee✬INST XOLIFE - https://www.instagram.com/xolifenews✬ ПОДПИШИСЬ НА МОЙ ИНСТАГРАММ, И ТОГДА ТЫ ВСТРЕТИШЬ НАСТОЯЩЕГО ЕДИНОРОГА - https://www.instagram.com/miller.ev/ПОДПИШИСЬ на МЕНЯ и моих ДРУЗЕЙ, и ты будешь первым, кто увидит новые видео. ♥ Всем привет, я-Ева. Живу с друзьями и снимаю классные видосы, дружу с единорогами  и питаюсь радугой ♥  ВИДОСИКИ, которые я советую тебе посмотреть!) ♥ Я ЕДИНОРОГ / ПЕРЕВОПЛОЩЕНИЕ В ЕДИНОРОГА // UNICORN MAKEUP - https://youtu.be/6Tu3N4KcBbU ♥ ПОВТОРИ МУЛЬТИК / ГАДКИЙ Я // ПЕРЕВОПОЩЕНИЕ - https://youtu.be/ATPjwv7hGRI ♥ ПОВТОРЯЮ МУЛЬТФИЛЬМ / РАПУНЦЕЛЬ // ПЕРЕВОПЛОЩЕНИЕ - https://youtu.be/w9DwtS8Akr8 ♥  КАК СОБРАТЬСЯ В ШКОЛУ ЗА 30 МИНУТ? / BACK TO SCHOOL // ЕВА МИЛЛЕР - https://youtu.be/1yrh9_KX_88И не забывай подписываться на ВСЕХ ребят c ХО LIFE.НОВЫЕ УЧАСТНИКИ:Сестры Твинс - https://www.youtube.com/channel/UCk1k...Фая - https://www.youtube.com/channel/UCE5o...Тим - https://youtu.be/MokAue15L9MХО FRIENDS:Мари Сенн | https://youtu.be/I00h02Vl3c8GARY| https://youtu.be/IGz7QYdZKwAНастя Миани | https://youtu.be/XRyO-kbRxpYБинет Сенн | https://youtu.be/xemVZPkTkZwЕва Миллер | https://youtu.be/w9DwtS8Akr8Марк Макаров | https://youtu.be/yxYPCF-d30YАндрей Рэй | https://youtu.be/vVolKUry5MIФая | https://youtu.be/8lrfmx72xAgБлизняшки | https://youtu.be/1C21YZnikT0✬ Отвечаю вам в твиттере - https://twitter.com/evamillerm✬ Лайкаю в LIKE -  https://like.onelink.me/FvnB/cce2f89b♥ Люблю вас, единорОжки ♥#ЕваМиллер #КатяАдушкина #beautybomb #ПравдаИлиДействие"
"QwGxt2UwKtM","Бой Емельяненко -Кокляев. Официальное видео. Полная запись боя","2019-11-30T15:42:30.000Z","UCsxd-Drk7iYG50Ly-LVNWaw","РЕН ТВ. Новости","17","19.01.12","РЕН ТВ|рен тв|новости|news|емельяненко|кокляев","857462","8285","2027","3006","https://i.ytimg.com/vi/QwGxt2UwKtM/default.jpg","False","False","Главный бой года - поединок между Александром Емельяненко и Михаилом Кокляевым - завершился на ВТБ Арене в Москве. Поединок продолжался один раунд и закончился победой бойца над пауэрлифтером: Емельяненко отправил соперника в нокаут. С самого начала боя соперники ринулись наносить друг другу удары. Кокляев атаковал Емельяненко мощными прицельными ударами. Александр, в свою очередь, отвечал тем же. Боец нанес стронгмену несколько точных ударов в голову, и Кокляев упал. После этого рефери принял решение остановить бой. Напомним, противостояние между Емельяненко и Кокляевым началось в марте после того, как пауэрлифтер шутливо прокомментировал ссору оппонента с бойцом Сергеем Харитоновым. Он заявил, что атлеты развеяли миф о тупых качках. В ответ Емельяненко записал видеообращение, которое развязало между спортсменами виртуальное противостояние.Сообщество в Facebook: https://www.facebook.com/rentvnewsСообщество в VK: https://vk.com/rentvchannelСообщество в Одноклассниках: http://ok.ru/rentvСообщество в Twitter: https://twitter.com/rentvchannelОфициальный сайт: http://ren.tv/"
"e4MmKgxmrHo","КЛАВА КОКА В XO LIFE / КТО ПОКИНЕТ ДОМ? / 6 сезон 7 серия","2019-12-01T09:00:12.000Z","UCOug6HHVNWDpnU-m5kDNwvw","Mary Senn","22","19.01.12","XO Life|ХО Лайф|Иксо Лайф|Мари Сенн|Mary Senn|Клава Кока|Klava Koka|Black Star|блэк стар|Ева Миллер|Eva Miller|Дом хо|клоун хо|дом xo life|новый сезон|6 сезон|7 серия|6 сезон 7 серия|выгнали|кого выгнали|покинул дом|кто уйдет|xo news|малиновый закат|гэри|герман черных|gary|живо исполнение","272933","25041","617","3328","https://i.ytimg.com/vi/e4MmKgxmrHo/default.jpg","False","False","Подписаться - https://www.youtube.com/marysennofficial?sub_confirmation=1Всем привет, с вами Мари Сенн, и я очень хочу, чтобы вы скорее посмотрели 7 серию шестого сезона XO Life!В этой серии новых участников XO Life ждет одно из самых важных и сложных испытаний в их жизни. Всей команде предстоит показать на сцене свой творческий номер, который они готовили вместе с хореографом Катрин. Выступать ребята будут перед всей командой XO и блогерами. В зале их ждут Гэри, Фая, Тим, Настя Миани, Бинет Сенн и приглашённые эксперты. Но ребята не догадываются, в какой момент один из них покинет проект.Оценить выступление ребят также приехала певица – Клава Кока. Она была приятно удивлена, что же она увидела на сцене?Все это и многое другое вы увидите в 7 серии шестого сезона первого семейного реалити-шоу XO Life!Приглашённые эксперты:Певица Клава Кока | https://www.instagram.com/klavacocaМузыкант Томми Доценко | https://instagram.com/tommydotsenkoМузыкальный продюсер Максим Пантелеев | https://instagram.com/makspanteleevХореограф Катрин Машнина | https://instagram.com/katrinsimple♥  Мой любимый инстаграм - http://instagram.com/marysenn♥  Часто пишу свои мысли в ТВИТТЕР - https://twitter.com/mary_sennПисьмо тебе:♡ Я Мари Сенн, очень давно снимаю видео на свой канал, в начале моей карьеры это были скетчи, мини сериалы, последнее, что я снимала это ПЕРВОЕ СЕМЕЙНОЕ РЕАЛИТИ ШОУ В РОСИИИ «ХО LIFE». Моим подписчикам очень нравилось - я хочу двигаться дальше. Сейчас снимаю выпуски про свою жизнь. Там я покажу как живет Masha Senn, которая всегда делает все что связанно с ее бытовой жизнью и хочет стать бизнес-woman, и Mary Senn, у которой разноцветные волосы - она любит сцену и внимание. Посмотрим, как у нее получится добиваться своих целей, давайте двигаться вместе! Нет ничего невозможного!Моя музыка | https://bit.ly/2QPWM4IПесни в Реальной жизни | https://bit.ly/2rLnnlrСкетчи | https://bit.ly/2SMW1qn4 сезон XOLIFE | https://bit.ly/2Ey3nLrXO NEWS | https://www.instagram.com/xonewsyoutube/ XOlife News | https://vk.com/xolifeehttps://www.youtube.com/channel/UC4qt...XOLIFE6SHOW | https://www.instagram.com/xolifeshow6/MARY SENN WEAR | https://www.instagram.com/marysennwear/XO FRIENDS:МАРИ СЕНН | https://youtu.be/I00h02Vl3c8ГЭРИ | https://youtu.be/ZP6mzo65nZoНАСТЯ МИАНИ | https://youtu.be/XRyO-kbRxpYБИНЕТ СЕНН | https://youtu.be/pjJ8PEshZ0wМАРК МАКАРОВ | https://www.youtube.com/channel/UCIVI... ЕВА МИЛЛЕР | https://youtu.be/6Tu3N4KcBbUАНДРЕЙ РЭЙ | https://youtu.be/D1s1aisVGUIФАЯ | https://youtu.be/ihi2NW-DarcСВЕТА КЕЛЛИ | https://www.instagram.com/svetakelly/ТИМ | https://youtu.be/QQHzV5juvu8ДАША ДУХОНИНА | https://youtu.be/aytHXNLc7E4XO FRIENDS 6 СЕЗОН: КИРИ ГО | https://www.youtube.com/channel/UCloC...https://www.instagram.com/kiri.go/ДЕНИС КОГАЙ | https://www.youtube.com/channel/UCloC...https://www.instagram.com/denis.kogaj/СЛЭВ ТЕЙЛОР | https://www.youtube.com/channel/UCe0v...https://www.instagram.com/slevtaylor/ТЭНИ МОНТРИ | https://www.youtube.com/channel/UCyz9...https://www.instagram.com/tanymontri/СЕВАН | https://www.youtube.com/channel/UCdUW...https://www.instagram.com/sevanonee/РИ | https://www.youtube.com/channel/UCVXO...https://www.instagram.com/azzzria/ДЭННИ ГРЕЙС | https://www.youtube.com/channel/UCks2...https://www.instagram.com/danny.grace/ЮЛИЯ РЭНДАЛ | https://www.youtube.com/channel/UCTC9...https://www.instagram.com/juliarendal/МАША ЧИЗ |  https://www.youtube.com/channel/UCW8m...https://www.instagram.com/marychees/На связи через камеру, ХO  ♡Для коммерческих запросов: marysenn.booking@gmail.com#МариСенн #XOLife #КлаваКока"
"r3EJdj7qVrU","данкару конец в январе.. 😭","2019-11-30T17:03:53.000Z","UCcvSMLuj0OcAASPsTyVlzBA","Данкар","24","19.01.12","ДАНКАР|КАНАЛУ КОНЕЦ|НОВЫЕ ПРАВИЛА ЮТУБА|КОППА ЮТУБ|COPPA|ДАНКАР КОНЕЦ","552726","162574","1893","40738","https://i.ytimg.com/vi/r3EJdj7qVrU/default.jpg","False","False","🍉Еще мое видео: https://www.youtube.com/watch?v=XUm3dbqR7iA🖐Реклама: cooperationdankar@gmail.com🌈МОИ ДРУГИЕ ВИДЕО👑💠ВСЕ ВИДЕО ПОДРЯД: https://www.youtube.com/playlist?list=PLE2cLxCChXXTiIAlYSPFnzpOW-LW055tg🏮 СТАРЫЕ ВИДЕО: https://www.youtube.com/playlist?list=PLE2cLxCChXXS2v8eZpwYjIGnIjhsG4S5g✅ МАЙНКРАФТ:  https://www.youtube.com/playlist?list=PLE2cLxCChXXRolijSidHO6e6DyqVp-SjN📍🎮 РОБЛОКС: https://www.youtube.com/playlist?list=PLE2cLxCChXXT_t20RANK8Ts1_8LwZ-O29❓ ТЕСТЫ: https://www.youtube.com/playlist?list=PLE2cLxCChXXTuD6WCW1pLfugYaRB0skRS✨ ИГРАЮ В ИГРЫ: https://www.youtube.com/playlist?list=PLE2cLxCChXXSNBVCCMjiS_hVVG3I5rWKA🌕 ЯНДЕКС АЛИСА: https://www.youtube.com/playlist?list=PLE2cLxCChXXRJGZMuyZGqVc82q_dede8u🏆 РЕАКЦИИ: https://www.youtube.com/playlist?list=PLE2cLxCChXXR11Q2JGU7rb8cWSSCoi9H3🎫 СМЕШНЫЕ ЗАПИСИ: https://www.youtube.com/playlist?list=PLE2cLxCChXXSVuQyXWOPjW-b_-0YdInvC#КАНАЛУ_КОНЕЦ💙📷 Мой инстаграм: @thedankar😁Я ВКонтакте: Богдан Кирса (с галочкой)"
"VrilOP_vJ2s","Александр Емельяненко отжигает после боя / Про удары Кокляева, Магу Исмаилова и Pride","2019-11-30T01:50:18.000Z","UClk_DNP1t5fXhu9yBQRD6yg","Александр Лютиков","17","19.01.12","Емельяненко|Кокляев|нокаут|Александр Емельяненко|Михаил Кокляев|интервью|Лютиков|бокс","2015798","34892","2447","5717","https://i.ytimg.com/vi/VrilOP_vJ2s/default.jpg","False","False","Партнер выпуска: https://clck.ru/Ft8ZEВеселое интервью Александра Емельяненко после боя с Михаилом Кокляевым. Лютиков в инстаграме: https://instagram.com/a_lutikovШлеменко жестко ответил Емельяненко: https://youtu.be/Y-lICFXWwlcПодпишись на мой личный канал: https://www.youtube.com/channel/UClk_DNP1t5fXhu9yBQRD6yg?sub_confirmation=1Скидка 25% по промокоду ЛЮТЫЙ в лучшей сети магазинов для бойцов: https://octagon-shop.com/?utm_source=youtube&utm_medium=lutikov&utm_campaign=lutikovБой Александр Емельяненко vs Михаил Кокляев по правилам бокса состоялся 29 ноября 2019 года в Москве. Емельяненко выиграл нокаутом после 2 минут 47 секунд боя. #емельяненко #кокляев #нокаут"
"S9rBcO6tiVE","ВСЯ БРИГАДА ПОД ИГЛОЙ / СЪЁМКА СКРЫТОЙ КАМЕРОЙ / ТРЕЗВЫЙ КОНТЕНТ В НОВОМ 2020 ГОДУ","2019-12-01T10:18:13.000Z","UC56uVSageOw3fvFH-H2SiZg","Хочу ПожратьTV","22","19.01.12","бригада|кодировка|доктор|ёлы палы|дядя юра|вася|гашик|серый|хочу пожрать|закодировались|кохма|гриша|полное тв|новые планы|трезвые все|алкоголя нет|кролики|новый год 2020|иваново|ютуб|видео|юмор|приколы|смех|угар|трэш|жесть|такого вы не видели|мужское шоу|деревня|дом дяди юры|синий|собака|пиротехника|посылки|подписчики|разоблачение|TV","137148","16010","1216","2263","https://i.ytimg.com/vi/S9rBcO6tiVE/default.jpg","False","False","Наша Группа ВК  -  https://vk.com/dager2010По рекламе сюда    -  https://vk.com/id84322443Второй  канал  подписывайтесь  -  https://vk.cc/7iUP8CНаш инстаграм -  https://www.instagram.com/hochupojrat_tv/"
"uauHAM9hiVs","АМКАЛ против МОТИ 2Drots / в Амкал купили настоящего футболиста?!","2019-12-01T11:00:12.000Z","UCOJRJqAaearydfTvGKriCPQ","German *El Classico*","22","19.01.12","амкал 4|амкал 4 сезон|амкал против 2drots|герман 2drots|амкал против моти|герман против моти 2дротс|амкал 2дротс|футболист против блогера|амкал купил настоящего футболиста","317242","105206","481","2199","https://i.ytimg.com/vi/uauHAM9hiVs/default.jpg","False","False","инста Моти: https://www.instagram.com/ivakhnov_7/Не забывай про классный промо: ELCLASSICOМОЙ ИНСТАГРАМ: https://www.instagram.com/german_popkov/ГРУППА В ВК:https://vk.com/german_el_classicoИнстаграм АМКАЛА:https://www.instagram.com/amkal_official_/КАНАЛ КАРАТИСТА без видосов: https://www.youtube.com/channel/UCB9Ibhis_fQPmhxW8GcrMvQАМКАЛ против Моти 2Drots! Нужен ли Мотя Амкалу? Решать ВАМ!https://www.youtube.com/user/ElclassicoWS"
"oidceFKjONk","МОДНЫЕ ТРЮКИ И ЛАЙФХАКИ В СТИЛЕ SOS || Умные советы для девушек от 123 GO!","2019-11-30T14:01:12.000Z","UCMZKCZ23VTy_D743H56iuJw","123 GO! Russian","24","19.01.12","123Go!|123GO|123GO!|сделай сам|розыгрыш|розыгрыши|смешные розыгрыши|шутка|одежда|как это сделать|видеоурок|друзья|друг|подруга|скучно|парить в воздухе|розыгрыши для пар|как разыграть|разыграть друзей|смешно|лучшие розыгрыши|простые розыгрыши|своими руками|челлендж|челленджи|весело|веселье|123 go|123go|мастер-класс","1082290","13184","1452","563","https://i.ytimg.com/vi/oidceFKjONk/default.jpg","False","False","ПОДПИСЫВАЙТЕСЬ: http://bit.ly/2VPeXYtЕсли с вашей одеждой случатся неприятности, эти советы помогут вам спасти ситуацию и свое достоинство. Здесь вы увидите классные, креативные и полезные видеосоветы, как превратить свою одежду во что-то совершенно новое. Почему бы не воспользоваться этими модными лайфхаками вместо того, чтобы выбрасывать вещи? Результаты вас порадуют! Не забудьте поставить этому видео лайк и подписаться на наш канал 123GO!, чтобы не пропустить другие полезные новинки.#советы #весело #своимирукамиМузыка — Epidemic Sound: https://www.epidemicsound.com/Материалы со стоков: https://www.depositphotos.com https://www.shutterstock.com"
"KWWCGMLglC8","БОБа не пускают В ТУАЛЕТ 30 дней (эпизод 22, сезон 5)","2019-11-30T16:56:48.000Z","UCRMhRfQfaDs-HRaBTDCUK4A","Знакомьтесь, Боб","1","19.01.12","диктор|КБ|боб|знакомьтесь боб|что если|игры разума|ЧЕ|факты|наука|диктор смотрит|реакции|реакции стримеров|БОБа не пускают В ТУАЛЕТ|не пускают В ТУАЛЕТ|туалет|без туалета|обкакался|смотреть всем|реакции диктора|dicktor_inc|теории знакомьтесь боб|БОБ пробует самые ОПАСНЫЕ ЯДЫ|хакер|twitchru|боб туалет|боб в туалете|боб без туалета|приколы|анимация|знакомьтесь боб теории|позновательное|5 сезон","1208691","90832","4179","5717","https://i.ytimg.com/vi/KWWCGMLglC8/default.jpg","False","False","Боб оказался в крайне неудобном положение, и очень нетерпеливом к тому же. Но Ди знает, какой саундтрек нужен Бобу в любых непонятных ситуациях :)Боб в ВК: https://vk.com/thisisbob_officialСотрудничество: bob@wildjam.ruInstagram Боба: https://www.instagram.com/official_this_is_bob/Канал «ЧТО, ЕСЛИ»: https://goo.gl/2EinWXКанал «ИГРЫ РАЗУМА»: https://goo.gl/yhaAj1БОБа не пускают В ТУАЛЕТ 30 дней (эпизод 22, сезон 5)"
