video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"EkXemgTafE4","檢, 서초경찰서 전격 압수수색…휴대전화·유서 확보 | 뉴스A","2019-12-02T12:17:34.000Z","UCfq4V1DAuaojnr2ryvWNysw","채널A 뉴스","25","19.02.12","채널A|채널A 뉴스|채널A NEWS","316494","14517","1613","2383","https://i.ytimg.com/vi/EkXemgTafE4/default.jpg","False","False","수사관의 휴대폰 검찰이 방금 전 서초경찰서를 압수수색해 어제 숨진 전 청와대 특별감찰반 소속 검찰 수사관의 휴대전화를 확보했습니다.이 수사관은 이른바 백원우팀 소속으로 지난해 울산시장 선거에 개입했는지, 검찰 조사를 앞두고 극단적인 선택을 했었지요.검찰은 이례적으로 신속하게 극단적인 선택의 그 이유를 밝히는 수사에 착수했습니다.이 수사관은 최근 동료들에게 심적 고통을 호소하며 청와대 사람들이 연락해 괴롭다고 말했다고 합니다.먼저 이동재 기자입니다.[리포트]청와대의 선거개입 의혹을 수사 중인 서울중앙지검 공공수사2부는 오늘 오후 서초경찰서를 압수수색했습니다.어제 서초경찰서 관내인 서초동에서 극단적 선택을 한 A 수사관의 휴대전화와 유서를 확보하기 위한 겁니다.A 수사관은 이른바 '백원우팀'에서 활동한 정황이 포착됐습니다.휴대전화 안에 청와대의 증거인멸 시도와 하명 수사 의혹을 확인할 핵심 증거가 담겼을 수 있다는 게검찰의 판단입니다.청와대의 하명 수사를 한 의혹으로 검찰 수사를 받고 있는 경찰이, 증거자료를 보관해선 안 된다는 의미입니다.경찰 관계자는 검찰이 숨겨야하는 것이 있는 건 아닌지 의심스럽다면서 압수수색에 불만을 표시했습니다.A 수사관은 최근 가까운 동료들에게 청와대에서 연락이 와 괴롭다고 말한 것으로 알려졌습니다.검찰이 유재수 전 부산시 경제부시장 감찰 무마 의혹과 김기현 전 울산시장 표적 수사 의혹 수사를 본격적으로 시작한 이후, A 수사관은 청와대 관계자에게서 여러 차례 전화를 받은 것으로 전해졌습니다.검찰은 A 수사관 휴대전화 통화기록과 녹음파일 등을 신속하게 분석하기로 했습니다.채널A 뉴스 이동재입니다.move@donga.com영상취재 : 김명철영상편집 : 배시열▷ 공식 홈페이지 http://www.ichannela.com▷ 공식 페이스북 https://www.facebook.com/channelanews▷ 공식 유튜브 https://www.youtube.com/tvchanews"
"KkfnEniFzx0","누군가는 이미 그의 죽음을 예견하고 있었다","2019-12-01T20:20:01.000Z","UCksyDD1Gv6wmpyXJezZkVXw","팩맨TV","25","19.02.12","백원우|특별감찰반|김기현|울산시장선거","341716","35502","6392","5352","https://i.ytimg.com/vi/KkfnEniFzx0/default.jpg","False","False","1. 아이폰 유저  멤버쉽 가입방법    - 크롬으로 유튜브 접속 후 가입버튼 클릭2. 팩맨TV 해외 후원    - Paypal: https://www.paypal.me/factman3. 이메일: goofactman@gmail.com"
"uSHyPereWig","[김광일의 입] 청와대에 드리운 ‘검은 망토’","2019-12-02T09:00:18.000Z","UCdp4_yTBhQmB8E339Lafzow","조선일보","25","19.02.12","조선일보|조선|언론|이슈|신문|방송|뉴스|정치|청와대|울산|윤석열|검찰|민정수석실|수사관","144714","15457","2046","628","https://i.ytimg.com/vi/uSHyPereWig/default.jpg","False","False","이번에 목숨을 끊은 청와대 민정수석실 소속이었던 검찰 수사관은 무엇이 두려웠을까. 윤석열 총장에게는 ‘미안하다’고 했지만, 이 사람은 이제 자신이, 자신의 입이 ‘몸통’에게 엄청난 위협이 되고 있다는 게 두렵지 않았을까🔸 조선닷컴 공식 홈페이지 http://www.chosun.com🔸 조선일보 무료구독체험 : http://bit.ly/2WnNAF7🔸 조선비즈 공식 홈페이지 http://biz.chosun.com🔸 공식 페이스북 : https://www.facebook.com/chosun🔸 공식 트위터 : https://twitter.com/chosun◈ 사실에 대한 믿음, 할 말을 하는 용기. 조선일보◈#조선일보 #뉴스 #속보 #제보"
"6kVvlnm5wto","베트남 VS 인도네시아  H/L [2019 동남아시안게임 축구 / 박항서]","2019-12-01T14:17:52.000Z","UCqsKWTIu7IhBjLFZS2s1ULQ","SBS Sports","17","19.02.12","[none]","1165128","7851","547","1199","https://i.ytimg.com/vi/6kVvlnm5wto/default.jpg","False","False","베트남 축구 60년만에 우승 도전!2019 SEA게임 박항서 매직은 계속! SBS스포츠 생중계  ▶https://programs.sbs.co.kr/sports/seagamesfootball"
"IePbjLAUvf0","박진영 (J.Y. Park) FEVER (Feat. 수퍼비, BIBI) M/V","2019-11-30T09:00:04.000Z","UCaO6TYtlC8U5ttz62hTrZgg","jypentertainment","10","19.02.12","JYP Entertainment|JYP|FEVER|J.Y.Park|JYPark|박진영|조여정|CHOYEOJEONG|수퍼비|SUPERBEE|비비|BIBI|CHO YEO JEONG|cho yeo-jeong|CHO YEO-JEONG","4488810","263628","9282","19895","https://i.ytimg.com/vi/IePbjLAUvf0/default.jpg","False","False","박진영 (J.Y. Park) FEVER (Feat. 수퍼비, BIBI) M/V MelOn http://kko.to/rXWcj07jpSpotify https://spoti.fi/2DKzHbDiTunes/Apple Music https://apple.co/37U8Bwo2019.12.01 SUN 6PM MUSIC박진영 콘서트 NO.1 X 50대구 12월 21일 EXCO 5층 컨벤션홀부산 12월 25일 사직실내체육관서울 12월 28일-29일, 31일 올림픽홀예매처 - 예스24 : https://t.co/O3GEg7YFYl- 인터파크 : https://t.co/xXn0oEbiXl- 멜론티켓 : https://t.co/0cvQgbdw8zJ.Y. Park Official YouTube: http://www.youtube.com/c/JYParkJ.Y. Park Official Instagram : http://www.instagram.com/asiansoul_jyp/J.Y. Park Official Twitter : https://twitter.com/followjypJ.Y. Park Official Facebook: http://www.facebook.com/followjypJ.Y. Park Official TikTok : http://www.tiktok.com/@JYPark_officialJ.Y. Park Official Homepage: http://jyp.jype.comCopyrights 2019 ⓒ JYP Entertainment. All Rights Reserved."
"d4a_jRjyJ-Y","드라마 명장면 따라해보기 2탄! 혹시 너네 진짜 사귀냐?","2019-12-02T11:00:06.000Z","UC9kUsuu1Giqa9V855EWa7-A","핫도그 스튜디오 [ HOTDOG STUDIO ]","24","19.02.12","핫도그스튜디오|스튜디오|핫도그|권기동|정재열|박현서|강제희|남녀|드라마|설렘|명장면|패러디|2탄|도깨비|쌈마이웨이|피노키오|어쩌다발견한하루|어하루|식빵키스","253201","3491","105","427","https://i.ytimg.com/vi/d4a_jRjyJ-Y/default.jpg","False","False","드라마 명장면 따라해보기 2탄! 혹시 너네 진짜 사귀냐?현서, 제희가 입은 옷이 궁금하다면?https://smartstore.naver.com/thehroom"
"dAtBLDIFDzM","블랙스카이 [2019/12/02]","2019-12-02T04:43:37.000Z","UC8SZ88GQa9XWwZxLNibO3ug","배승희 변호사","24","19.02.12","bae seung hee lawyer","455992","43750","3037","1574","https://i.ytimg.com/vi/dAtBLDIFDzM/default.jpg","False","False","2019. 12 . 02.제보 메일 : moissue24@gmail.com"
"P1nEWytMji0","이것만은 절대 사지 않으려 했는데.. 169,000원짜리 정품 케이스. 애플 스마트 배터리 케이스 언빡싱!","2019-12-02T12:45:01.000Z","UCdUcjkyZtf-1WJyPPiETF1g","ITSub잇섭","28","19.02.12","스마트 배터리 케이스|애플 케이스|애플 정품 케이스|애플 보조배터리|애플 보조배터리 케이스|169000원|애플 정품 보조배터리|카메라 버튼|언빡싱|언박싱|애플 악세사리|정품 케이스|Apple|Smart Battery Case|Apple Case|Çase|케이스|Apple Smart Battery Case|Unboxing|Camera|2019 New|새로운 기능","295462","4152","137","1281","https://i.ytimg.com/vi/P1nEWytMji0/default.jpg","False","False","아무리 애플을 좋아해도 이것만은... 구입하지 않으려 했는데, 2019년에는 새로운 기능이 하나 더 추가되었다고해서 미친척하고 질러봤습니다. 보조배터리+케이스+버튼 하나 추가로 가격값 할까요?▶ Spec.모델명 : 애플 스마트 배터리 케이스배터리용량 : 1,430mAh특징 : 실리콘, 카메라 버튼 추가가격 : 169,000원▶ Music.Magic by @TONEZPRO https://soundcloud.com/tonez-proCreative Commons — Attribution 3.0 Unported— CC BY 3.0 Free Download / Stream: https://bit.ly/magic-tonezproMusic promoted by Audio Library https://youtu.be/gr_sQ_nGejM▶ Tag.#스마트배터리케이스 #169000원 #케이스가격이...▶ 잇섭의 it 다잇섭 E-MAIL - kdsk3622@gmail.com FACEBOOK - https://www.facebook.com/ITSubb/INSTAGRAM - https://www.instagram.com/itsubb/"
"tJhEmCAYEl0","흔한 호기심! 나홀로 숨바꼭질을 하면 정말 귀신이 올까?ㅋㅋㅋ(흔한남매)","2019-12-01T06:00:07.000Z","UCU8uafr_iROxRVI6c23Q_bA","흔한남매","24","19.02.12","웃찾사|웃찾사흔한남매|흔한남매|현실남매|공감|개그|개그맨|한으뜸|장다운|에이미|으뜸|시트콤|코미디|흔한호기심|나홀로 숨바꼭질|흔한남매 호기심|흔한남매 오해요|흔한남매 방탈출|흔한남매 무서운이야기|흔한남매 먹방|흔한남매 게임|흔한남매 브롤스타즈|흔한남매 로블록스|흔한남매 결혼|흔한남매 웃음|꿀잼|샌드박스","716377","15067","607","5913","https://i.ytimg.com/vi/tJhEmCAYEl0/default.jpg","False","False","저희가 대표로 했으니 우리 냐하들은 따라히지 말자구용~~!!^^다음엔 어떤 호기심을 해결해 드릴까요? 많은 댓글 부탁드려요~^^냐핫---------------------------------------------------안녕하세요~ 코미디 크리에이터 웃찾사 '흔한남매' 팀에 개그맨 한으뜸, 장다운입니다.코미디를 좋아해서 만들게 된 채널이구요~ 흔한남매 뿐만 아니라 새로운 개그 코너도 이 채널에 선보이려고 합니다~!!개그 뿐만 아니라 시트콤, 먹방, 만들기, 실험, 일상, 커플(실제 커플입니다.ㅋㅋ)등 다양한 영상들도 기대해주세요~ 흔한남매 채널을 구독하시면~  재미+상큼+병맛+발랄한 영상으로 보답하겠습니다~ 구독~꾸우우우욱~~ 눌러쥬시고 예뿌게 봐쥬세효~~~냐핫!!비지니스문의: normalsibling@sandboxnetwork.net팬아트 보내는곳 : ddmchu@daum.net으뜸 인스타: https://www.instagram.com/ddmchu/다운 인스타: https://www.instagram.com/jangdawun/흔한남매 틱톡ID: nya_ha"
"leDoWQnef2U","숨진 전 A 행정관, '청와대 하명 수사 의혹' 연루 정황","2019-12-01T11:18:40.000Z","UCWlV3Lz_55UaX4JsMj-z__Q","뉴스TVCHOSUN","25","19.02.12","TV조선|티비조선|조선일보|종편|종합편성|TV조선뉴스|뉴스|뉴스프로그램|NEWS|채널19|CH19|뉴스9|뉴스7|포커스|신동욱|윤우리","465732","17575","1722","3178","https://i.ytimg.com/vi/leDoWQnef2U/default.jpg","False","False","이번사건 자세히 진단해보겠습니다. 정치부 서주민 기자, 사회부 이유경 기자 나와있습니다. 사건 개요 다시 한 번 설명해주시죠.- 靑 민정비서관실 소속 검찰 출신 前 행정관 숨진채 발견- 오늘 오후 3시쯤 서울 서초동 지인 사무실서 극단적 선택 한 듯- 검찰 숨진 前 행정관 오늘 참고인으로 출석 통보 받아- 숨진 前 행정관 신변 비관 메모 남긴 것으로 알려져- 숨진 A 행정관, '청와대 하명 수사 의혹' 연루 정황- '백원우 별동대' 로 알려진 특감반원 2명중 1명- A 행정관 '가족에게 미안하다'는 메모 남긴 것으로 알려져- 靑, 전 특감반원 사망 관련 입장 안낼 듯- 검찰 고인은 강한 책임감 바탕으로 성실히 근무- 석달 전 동부지검으로 옮긴 것으로 전해져- 숨진 행정관, 오늘 참고인 검찰 출석 예정- 검찰 당초 어제 검찰 참고인 조사 예정…불응[Ch.19]  사실을 보고 진실을 말합니다.👍🏻 공식 홈페이지 http://news.tvchosun.com/👍🏻 공식  페이스북 https://www.facebook.com/tvchosunnews/👍🏻 공식 트위터 https://twitter.com/TVChosunNews* 뉴스제보 : 이메일(tvchosun@chosun.com), 카카오톡(tv조선제보), 전화(1661-0190)"
