video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"7LnEb_6agks","기승전조! 내가 시발점이라고? 내가 태어난 게 잘못이다♨ | 신서유기 7 tvNbros7 EP.6","2019-11-29T13:15:26.000Z","UC78PMQprrZTbU0IlMDsYZPw","tvN","24","19.30.11","신서유기|신서유기7|신서유기시즌7|tvN신서유기|tvN|티비엔|강호동|이수근|은지원|규현|송민호|피오","1028231","20483","169","1547","https://i.ytimg.com/vi/7LnEb_6agks/default.jpg","False","False","기승전조! 내가 시발점이라고? 내가 태어난 게 잘못이다♨리얼막장 모험활극 ＜신서유기7＞매주 금요일 밤 9시 10분 tvN#신서유기7 #조규현 #이수근------------------------------------------------------------------ ▶[신서유기 7] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120194767?from=youtube------------------------------------------------------------------"
"ol9PmyoIq24","하루에 람보르기니 40대 본다구요?;; 외제차 받고 한류 스타까지 더블로 영접한 청담동 주유소 알바 리뷰ㅣ워크맨 ep.29","2019-11-29T09:00:10.000Z","UCwx6n_4OcLgzAGdty0RWCoA","워크맨-Workman","22","19.30.11","studiolululala|JTBC|스튜디오룰루랄라|룰루랄라|워크맨|직업리뷰|알바리뷰|알바썰|알바|직업|장성규|와썹맨|workman|job|wassupman|아르바이트|후기|알바후기|주유소|주유소알바|GS칼텍스|경유|휘발유|세차|주유소알바리뷰|청담동|SM|EXO|엑소|엑소수호|연예기획사|청담동알바|고급유|수호|김준면","3735410","75821","941","6523","https://i.ytimg.com/vi/ol9PmyoIq24/default.jpg","False","False","JOB것들아~~~♥ 인력소장이다,,,,~~~😎 😎 😎주유소,,알바도~~항상 안전이 젤 중요한거시다~~~,,,,알긋지~!?항상 불조심하고~~~차조심하고,,,,!!! 세상의 모든 job것들을 리뷰한다 [워크맨]▶ 매주 금 오후 6시 공개#워크맨 #workman #장성규 #주유소알바 #GS칼텍스#직업리뷰 #알바리뷰 #장성규 #스튜디오룰루랄라 #엑소 #EXO"
"Nz2uKK-7dVQ","[#신서유기] 겨울왕국 애마가 부릅니다. 렛잇고. 서로 혼내지 않기로한 인물퀴즈 ㅋㅋㅋ 대환장 꿀잼 | #다시보는신서유기2 | #Diggle","2019-11-30T05:00:08.000Z","UCsRIHt5FkbGc6cQtCxt-ufA","tvN D ENT","24","19.30.11","신서유기|다시보는신서유기|신서유기레전드|강호동|이수근|은지원|안재현|송민호|피오|이승기|규현|슈주|블락비|위너|신서유기다시보기|신서유기엑기스|나영석|나영석예능|나영석레전드|tvN|젝 스키스|강호동 레전드|신서유기7|강식당2|강식당 다시보기|강식당 예고|나영석 PD|나PD|신서유기2|신서유기 스태프|ㅋㅋㅋ|현웃|피옷가게|네파|피오패리스|오킹|좀비게임|겨울왕국|인물퀴즈|신서유기 송민호","459102","0","0","317","https://i.ytimg.com/vi/Nz2uKK-7dVQ/default.jpg","False","True","#다시보는신서유기 #Diggle 겨울왕국 애마가 부릅니다. 렛잇고. 서로 혼내지 않기로한 인물퀴즈 ㅋㅋㅋ 대환장 꿀잼Let's giggle, :Diggle!더 많은 꿀잼 영상은? ▶ tvN D CLASSIC : https://bit.ly/2KT666f"
"O5RpTB7ExdM","겨울왕국2 ost 노래 모음 - Frozen 2 OST soundtrack [1시간연속재생 ]","2019-11-29T02:05:43.000Z","UCpS4_lcap-K-x7DkHbUEfbw","음악 외국: 외국노래","10","19.30.11","겨울왕국|겨울왕국2|겨울왕국2 ost|노래 모음|겨울왕국2 ost 노래 모음|Frozen|Frozen 2|Frozen 2 OST|Frozen 2 OST soundtrack","433319","7303","176","1133","https://i.ytimg.com/vi/O5RpTB7ExdM/default.jpg","False","False","겨울왕국2 ost 노래 모음 - Frozen 2 OST soundtrack [1시간연속재생 ]구독과 좋아요 부탁드립니다#겨울왕국2, #겨울왕국"
"IePbjLAUvf0","박진영 (J.Y. Park) FEVER (Feat. 수퍼비, BIBI) M/V","2019-11-30T09:00:04.000Z","UCaO6TYtlC8U5ttz62hTrZgg","jypentertainment","10","19.30.11","JYP Entertainment|JYP|FEVER|J.Y.Park|JYPark|박진영|조여정|CHOYEOJEONG|수퍼비|SUPERBEE|비비|BIBI","824970","109434","3115","8600","https://i.ytimg.com/vi/IePbjLAUvf0/default.jpg","False","False","박진영 (J.Y. Park) FEVER (Feat. 수퍼비, BIBI) M/V 2019.12.01 SUN 6PM MUSIC박진영 콘서트 NO.1 X 50대구 12월 21일 EXCO 5층 컨벤션홀부산 12월 25일 사직실내체육관서울 12월 28일-29일, 31일 올림픽홀예매처 - 예스24 : https://t.co/O3GEg7YFYl- 인터파크 : https://t.co/xXn0oEbiXl- 멜론티켓 : https://t.co/0cvQgbdw8zJ.Y. Park Official YouTube: http://www.youtube.com/c/JYParkJ.Y. Park Official Instagram : http://www.instagram.com/asiansoul_jyp/J.Y. Park Official Twitter : https://twitter.com/followjypJ.Y. Park Official Facebook: http://www.facebook.com/followjypJ.Y. Park Official TikTok : http://www.tiktok.com/@JYPark_officialJ.Y. Park Official Homepage: http://jyp.jype.comCopyrights 2019 ⓒ JYP Entertainment. All Rights Reserved."
"ob_VTehQhGw","핸드폰이 없어서 대기업에 취직했다고? 핸드폰 없어서 좋을때!ㅋㅋㅋ(흔한남매)","2019-11-30T06:00:12.000Z","UCU8uafr_iROxRVI6c23Q_bA","흔한남매","24","19.30.11","웃찾사|웃찾사흔한남매|흔한남매|현실남매|공감|개그|개그맨|한으뜸|장다운|에이미|으뜸|시트콤|코미디|핸드폰 없어서 좋을때|흔한남매 휴대폰 없어서 좋을때|흔한남매 오해요|흔한남매 방탈출|흔한남매 먹방|흔한남매 슬라임|흔한남매 게임|흔한남매 브롤스타즈|흔한남매 로블록스|흔한남매 무서운이야기|흔한남매 결혼|흔한남매 백설공주|꿀잼|샌드박스","541493","10987","466","2565","https://i.ytimg.com/vi/ob_VTehQhGw/default.jpg","False","False","우리 냐하들앙~어떤 안좋은 상황이 와도 그 나름 장점이 있다구!!!항상 당당하고 씩씩하게 살자!!^^냐핫----------------------------------------------------------------안녕하세요~ 코미디 크리에이터 웃찾사 '흔한남매' 팀에 개그맨 한으뜸, 장다운입니다.코미디를 좋아해서 만들게 된 채널이구요~ 흔한남매 뿐만 아니라 새로운 개그 코너도 이 채널에 선보이려고 합니다~!!개그 뿐만 아니라 시트콤, 먹방, 만들기, 실험, 일상, 커플(실제 커플입니다.ㅋㅋ)등 다양한 영상들도 기대해주세요~ 흔한남매 채널을 구독하시면~  재미+상큼+병맛+발랄한 영상으로 보답하겠습니다~ 구독~꾸우우우욱~~ 눌러쥬시고 예뿌게 봐쥬세효~~~냐핫!!비지니스문의: normalsibling@sandboxnetwork.net팬아트 보내는곳 : ddmchu@daum.net으뜸 인스타: https://www.instagram.com/ddmchu/다운 인스타: https://www.instagram.com/jangdawun/흔한남매 틱톡ID: nya_ha"
"wBar_stTFqM","13차 여의도 촛불문화제 검찰개혁,공수처설치,국민총궐기","2019-11-30T11:49:56.000Z","UCzQJmmpZjqzJe96CwlrwlHQ","시사타파TV","25","19.30.11","[none]","229325","26267","560","171","https://i.ytimg.com/vi/wBar_stTFqM/default.jpg","False","False","2019년 11월 30일 (토) 17시 여의도공원13차 여의도 촛불문화제 검찰개혁,공수처설치,국민총궐기"
"R9AKY9FjKgQ","김어준의 다스뵈이다 89회 지소미아-했네 했어, 퍼센타일 그리고 캥(기냐)","2019-11-29T13:00:15.000Z","UCxvU6bRtYhNLvZleAIGa-FQ","딴지방송국","25","19.30.11","[none]","640846","88119","983","1918","https://i.ytimg.com/vi/R9AKY9FjKgQ/default.jpg","False","False","유튜브 구독 인증 이벤트 진행!https://market.ddanzi.com/bbs/read.php?index_no=186137595&boardid=marketExhibitions- 어느 누구도 믿을 수 없는 ‘legal’한 친구들 : 손원진과 쌈바 친구들- 우리나라에 여태 없던 유형의 정치 기대주 : 장경태 더민주 전국 청년 위원장, 정청래 전 의원- 소득주도성장은 성공하고 있는거야. 퍼센타일 알아? : 최배근 교수- ‘약은 약사에게 소통은 의사에게’ 민주연구원 [의사소통TV] : 주웅 원장, 김현지 부원장- 국민총궐기 13차 여의도 촛불문화제 : 시사타파 이종원 대표- 일본정부, 사과 했네 했어 : 호사카 유지 교수- 욱일기 퇴치 글로벌 시가지 작전 : 광복회 김원웅 회장- 문정부, 역대급 훌륭한 외교를 하고 있다 : 민주평화통일자문회의 정세현 부의장- 파란 장미 시민 운동. 국민이 지켜보고있다 : 손혜원 의원 89회 사전 공연A voz do morro - 손원진과 쌈바 친구들https://youtu.be/VjKkxSVaQssMas que nada - 손원진과 쌈바 친구들https://youtu.be/R10ommnbV3YTristeza - 손원진과 쌈바 친구들(10시 오픈)https://youtu.be/Hx2TsdqM8fs장경태TV 구독https://www.youtube.com/channel/UCOo1TMHUNV0zhBdIo6aN3vg?sub_confirmation=1의사소통TV 구독https://www.youtube.com/channel/UCTyntsaYElXKz54IMa1cZQQ?sub_confirmation=1시사타파TV 구독https://www.youtube.com/channel/UCzQJmmpZjqzJe96CwlrwlHQ?sub_confirmation=1호사카유지TV 구독https://www.youtube.com/channel/UCa6GZxWJenXYyqQXYQhh7jw?sub_confirmation=1손혜원TV 구독https://www.youtube.com/channel/UCEOCh5qXQull_Jsg5i0CIAA?sub_confirmation=1광복회 조선의열단 2차 작전 후원https://koreanstory.us/그 남자의 쇼핑몰 - 딴지마켓http://market.ddanzi.com/index.php딴지방송국 100만 구독 가즈아!https://www.youtube.com/channel/UCxvU6bRtYhNLvZleAIGa-FQ?sub_confirmation=1"
"MZmBNwI0J-Q","입을 물어뜯긴 보호자, 품 안에 강아지 말티푸 하루 2부｜내 강아지의 공격성","2019-11-29T09:30:00.000Z","UCee1MvXr6E8qC_d2WEYTU5g","강형욱의보듬TV","15","19.30.11","강형욱|강형욱훈련사|보듬|보듬컴퍼니|BODEUM|강아지|반려견|개|Dog|puppy|いぬ|犬|子犬|小犬|こいぬ|교육|훈련|세나개|discipline|training|訓練|教育|반려동물|dogyoutube|강아지유튜브|doggy|ボドゥム|カン・ヒョンウク|hunterkang|Koreandogtrainer|강형욱훈련사도포기한강아지|강형욱무는개|말티즈공격성|말티푸공격성|푸들공격성|소형견공격성|애정과잉공격성|애정과잉강아지|과도한애정|dog aggression|갑자기무는개|만지면무는개|내강아지의공격성|강아지공격성|개공격성|공격성종류|요구적공격성","234377","4962","101","617","https://i.ytimg.com/vi/MZmBNwI0J-Q/default.jpg","False","False","[Eng sub/日本語字幕]내 반려견에게 물렸을 때 보호자가 느끼는 감정은 무엇일까요?사랑하는 강아지가 나를 물었다는 놀람, 공포, 실망. 그 모든 것을 담은 `절망감`일 것입니다.사랑으로 키워온 강아지가 나를 물게 된 이유는 무엇일까요?입을 물어뜯긴 보호자, 품 안에 강아지 말티푸 하루 편을 통해 원인을 들여다보겠습니다.#과잉보호공격성 #토착견공격성 #무는개공격성 교육은 보호자님과 반려견의 안전을 위해 전문가와 진행해주세요.공격성은 반드시 꾸준한 교육과 관리가 필요합니다.유튜브 '강형욱의 보듬TV' 신규 콘텐츠에 출연하실'반려견의 공격성으로 고민하는 보호자님'을 찾습니다.▶ '내 강아지의 공격성' 출연 신청방법아래 내용을 작성하여 신청 메일을 보내주세요.* 신청서 보내실 곳  bodeumofficial@naver.com1) 반려견의 이름, 견종, 나이 등 : 2) 보호자 연락처 : 3) 고민하고 계신 공격성에 대해 최대한 상세하게 설명해주세요 : 4) 필수항목 - 반려견의 공격성을 파악할 수 있는 영상 첨부(CCTV 영상, 기존에 촬영한 공격 장면 영상 혹은 공격성의 짐작할 수 있는 상황의 영상이나 사진)▶보듬 공식 홈페이지https://www.bodeum.co.kr　▶보듬 공식 페이스북https://www.facebook.com/bodeum0527혼내지 않아도 혼나지 않아도 되는 반려견 교육, 보듬"
"ncbstYaaqCQ","24시간 굶고 쓰러지기 직전에 대왕 불닭볶음면에 킬바사 소시지 만들어 먹기 ㅋㅋㅋㅋ [ 맛도리 가디언즈 ]","2019-11-30T06:25:21.000Z","UChE5nZAIhWS5vYTRjsUgRpQ","공대생 변승주 DS","23","19.30.11","공대생|공피디|보겸|양팡|핫도그|파뿌리|흔한남매|급식왕|보물섬|더블비|임다|총몇명","293021","5331","226","823","https://i.ytimg.com/vi/ncbstYaaqCQ/default.jpg","False","False","#맛도리가디언즈 #킬바사 #먹방문의는 mesol@videovillage.co.krhjsbjh2@gmail.com 으로 부탁드려요!공대생 공피디 주피디 김하나 변승주 불닭 볶음면 불닭볶음면 킬바사 칼바사 소시지 돼지고기 삼겹살 라면 추천 꿀팁 요리 리얼사운드 asmr 굶고 24시간"
